No,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,Y
9357,693,374,319,0,0,0,0,0,0,0,0,0,1,5,0,0,328,0,0,4,0,0,0,44.734,1.897,2.092,0,0,0,0,0,0,23.429,19.175,1
9358,848,550,298,0,0,0,0,0,0,0,0,0,0.961,1,0,0,776,0,0,1,0,0,0,17.183,1.501,1.858,0,0,0,0,0,0,31.04,22.479,1
9359,367,367,0,0,0,0,0,0,0,0,0,0,1,2,0,0,133,0,0,2,0,0,0,14.476,1.453,2.214,0,0,0,0,0,0,12.091,17.845,0
9360,268,234,34,0,0,0,0,0,0,0,0,0,1,1,0,0,57,0,0,0,0,0,0,10.707,0.687,1.396,0,0,0,0,0,0,28.5,15.5,1
9361,675,104,571,0,0.559,0.99,0.48,0,377,103,274,0,0.936,5,665,288,681,0.423,0.757,3,29.445,2.12,2.727,27.404,2.01,2.713,-30.939,-4.571,0.925,0,4.04,0.287,75.667,50.568,1
9362,1001,113,888,0,0,0,0,0,0,0,0,0,0.905,5,0,0,245,0,0,1,0,0,0,25.69,1.282,2.131,0,0,0,0,0,0,17.5,13.726,0
9363,559,559,0,0,0.156,0.156,0,0,87,87,0,0,0.878,5,110,23,333,0.069,0.444,3,26.997,2.592,1.9,17.37,1.953,2.258,-19.734,-5.698,-1.631,0,5.114,-0.293,19.588,15.389,1
9364,840,496,344,0,0.34,0.577,0,0,286,286,0,0,0.893,5,384,98,309,0.317,0.931,1,17.542,1.459,1.982,27.964,1.493,1.525,-18.361,-2.518,0,0,2.239,-0.045,14.714,11.784,0
9365,1760,707,1053,0,0.005,0.011,0,0,8,8,0,0,0.583,5,55,47,818,0.057,12.641,7,4.211,0,0.965,21.642,1.46,1.588,27.276,-19.623,-0.868,-1.034,2.366,-1.439,24.788,16.126,1
9366,1379,526,853,0,0.21,0.042,0.313,0,289,22,267,0,0.693,5,655,366,1373,0.267,1.272,5,38.002,1.613,1.3,21.222,1.517,1.67,12.991,-21.222,-0.079,0,0.967,-1.115,28.02,29.448,1
9367,524,488,36,0,0,0,0,0,0,0,0,0,1,6,0,0,232,0,0,1,0,0,0,19.376,1.443,1.527,0,0,0,0,0,0,16.571,17.626,0
9368,175,22,153,0,0.874,0,1,0,153,0,153,0,0.617,5,153,0,0,0,0,3,5.58,1.327,1.08,1.323,0.441,0.693,1.999,0.475,0.06,0.123,0.151,-0.144,0,0,0
9369,521,325,196,0,0,0,0,0,0,0,0,0,1,1,0,0,11,0,0,0,0,0,0,8.827,0.36,0.507,0,0,0,0,0,0,11,0,1
9370,487,371,116,0,0,0,0,0,0,0,0,0,1,5,0,0,246,0,0,1,0,0,0,24.57,2.149,2.228,0,0,0,0,0,0,27.333,34.042,1
9371,1493,767,338,388,0,0,0,0,0,0,0,0,0.872,1,8,8,262,0.031,0,3,0,0,0,57.206,1.296,1.504,0,0,0,0,0,0,26.2,23.121,1
9372,735,735,0,0,0,0,0,0,0,0,0,0,0.589,3,0,0,360,0,0,2,0,0,0,17.435,1.786,2.203,0,0,0,0,0,0,18.947,13.189,0
9373,195,195,0,0,0.01,0.01,0,0,2,2,0,0,0.733,3,57,55,567,0.097,9.458,2,0.612,0,0,11.952,1.183,1.292,0,0,0,0,0,0,43.615,33.461,0
9374,98,98,0,0,0.133,0.133,0,0,13,13,0,0,0.571,3,13,0,94,0,0,1,5.652,0.014,3.301,11.614,1.494,1.663,5.672,-2.044,-1.296,-0.693,-0.72,0.05,31.333,9.534,0
9375,740,327,413,0,0,0,0,0,0,0,0,0,1,5,0,0,290,0,0,1,0,0,0,33.784,1.606,1.706,0,0,0,0,0,0,29,18.649,1
9376,693,358,335,0,0.143,0.047,0.245,0,99,17,82,0,0.944,5,120,21,487,0.043,0.302,3,14.472,1.53,1.325,26.953,1.598,1.75,2.628,2.44,0.018,-0.347,0.932,-0.107,27.056,32.207,0
9377,1625,1409,216,0,0.006,0.007,0,0,10,10,0,0,0.998,5,10,0,457,0,0,3,4.579,0.99,1.094,33.476,1.712,2.041,13.622,-5.183,-3.421,-0.163,-1.138,0.489,30.467,19.431,1
9378,278,278,0,0,0.928,0.928,0,0,258,258,0,0,0.763,5,345,87,94,0.926,0.997,4,10.985,2.833,2.146,3.658,1.265,2.167,2.446,3.976,3.044,1.589,-1.614,1.054,8.545,7.011,0
9379,228,228,0,0,0,0,0,0,0,0,0,0,1,5,0,0,17,0,0,1,0,0,0,9.815,1.735,1.343,0,0,0,0,0,0,17,0,1
9380,288,127,161,0,0,0,0,0,0,0,0,0,1,1,0,0,13,0,0,1,0,0,0,19.606,1.753,2.167,0,0,0,0,0,0,13,0,1
9381,166,166,0,0,0,0,0,0,0,0,0,0,0.958,1,0,0,4,0,0,1,0,0,0,11.426,1.138,1.105,0,0,0,0,0,0,4,0,1
9382,194,194,0,0,0,0,0,0,0,0,0,0,0.974,5,3,3,196,0.015,0,2,0,0,0,17.311,1.001,2.353,0,0,0,0,0,0,49,27.937,0
9383,1270,365,905,0,0.011,0.038,0,0,14,14,0,0,0.585,1,123,109,830,0.131,11.913,2,0,0,0,29.219,1.357,2.105,-0.325,-0.562,0,0,1.299,0,46.111,45.615,1
9384,731,465,266,0,0.176,0.273,0.008,0,129,127,2,0,0.494,4,468,339,486,0.698,3.953,3,17.539,1.562,1.451,20.651,1.553,1.654,-0.075,-1.725,2.831,2.82,1.472,-0.878,40.5,78.52,0
9385,567,219,348,0,0.189,0.16,0.207,0,107,35,72,0,0.935,5,291,184,331,0.556,2.946,6,44.196,1.843,2.291,39.529,1.491,2.24,15.621,-21.909,1.04,0.697,2.036,-1.517,55.167,49.32,0
9386,1107,80,1027,0,0,0,0,0,0,0,0,0,0.413,1,73,73,1068,0.068,0,3,0,0,0,33.57,1.443,1.655,0,0,0,0,0,0,62.824,51.378,1
9387,119,119,0,0,0,0,0,0,0,0,0,0,1,5,0,0,109,0,0,1,0,0,0,16.758,2.254,4.246,0,0,0,0,0,0,36.333,29.892,1
9388,111,111,0,0,0,0,0,0,0,0,0,0,1,5,0,0,41,0,0,2,0,0,0,13.05,2.471,2.421,0,0,0,0,0,0,8.2,6.242,1
9389,1301,599,567,135,0.222,0.237,0.259,0,289,142,147,0,0.89,1,570,281,697,0.403,1.815,9,33.948,1.933,1.548,36.745,1.804,1.453,-1.338,-1.839,1.702,0.98,0.569,0.085,41,55.124,1
9390,862,836,26,0,0,0,0,0,0,0,0,0,0.945,1,0,0,444,0,0,2,0,0,0,13.433,1.361,1.391,0,0,0,0,0,0,18.5,18.15,1
9391,632,465,167,0,0.81,0.832,0.749,0,512,387,125,0,0.581,4,600,88,170,0.518,0.639,6,28.577,1.519,1.89,27.014,1.339,1.703,-1.605,3.531,-0.371,-0.332,0.053,0.381,24.286,23.945,1
9392,1140,132,1008,0,0.468,0.818,0.423,0,534,108,426,0,0.908,5,838,304,838,0.363,0.774,3,34.461,2.017,2.281,36.179,2.195,2.742,21.555,6.574,5.614,1.062,0,0,49.294,46.099,0
9393,446,446,0,0,0,0,0,0,0,0,0,0,1,1,0,0,52,0,0,1,0,0,0,9.807,0.811,0.946,0,0,0,0,0,0,17.333,12.499,1
9394,479,479,0,0,0,0,0,0,0,0,0,0,1,5,0,0,101,0,0,0,0,0,0,19.928,1.666,1.554,0,0,0,0,0,0,11.222,7.36,0
9395,325,325,0,0,0,0,0,0,0,0,0,0,0.978,1,0,0,185,0,0,1,0,0,0,10.793,1.728,1.271,0,0,0,0,0,0,16.818,16.431,1
9396,706,661,45,0,0,0,0,0,0,0,0,0,0.973,1,0,0,209,0,0,3,0,0,0,18.282,2.119,2.169,0,0,0,0,0,0,20.9,21.769,1
9397,123,123,0,0,0.545,0.545,0,0,67,67,0,0,0.984,5,92,25,56,0.446,0.82,1,15.808,1.483,2.864,6.523,2.435,1.69,0,0,0,0,0,0,28,17,1
9398,398,397,0,0,0.02,0.02,0,0,8,8,0,0,0.69,5,8,0,29,0,0,2,0,0.241,0,0,2.477,2.929,0,0,0,0,0,0,0,0,0
9399,1507,987,520,0,0,0,0,0,0,0,0,0,1,1,173,173,2013,0.086,0,3,0,0,0,18.479,1.764,2.05,0,0,0,0,0,0,42.83,46.25,1
9400,254,175,79,0,0,0,0,0,0,0,0,0,0.992,1,0,0,65,0,0,2,0,0,0,19.325,1.714,1.602,0,0,0,0,0,0,16.25,1.639,1
9401,1336,281,815,240,0.109,0.416,0.034,0,145,117,28,0,0.499,5,172,27,119,0.227,2.091,2,27.11,2.096,1.985,24.459,0.872,1.351,25.165,-25.05,0.184,0.076,1.517,-1.211,19.833,9.856,0
9402,186,186,0,0,0,0,0,0,0,0,0,0,0.935,6,0,0,38,0,0,2,0,0,0,49.523,1.656,2.826,0,0,0,0,0,0,19,11,1
9403,148,148,0,0,0,0,0,0,0,0,0,0,0.932,2,19,19,235,0.081,0,1,0,0,0,18.112,1.76,3.753,0,0,0,0,0,0,58.75,55.549,1
9404,325,325,0,0,0,0,0,0,0,0,0,0,0.972,1,0,0,312,0,0,2,0,0,0,11.887,1.289,1.393,0,0,0,0,0,0,31.2,21.549,1
9405,237,159,78,0,0.363,0.289,0.513,0,86,46,40,0,0.865,5,179,93,418,0.222,0.613,5,35.708,1.076,1.831,28.912,1.598,1.393,-1.14,-0.265,0.338,0.05,0.064,-0.306,34.833,27.709,0
9406,305,305,0,0,0,0,0,0,0,0,0,0,0.934,1,0,0,151,0,0,4,0,0,0,16.027,1.204,0.895,0,0,0,0,0,0,21.571,19.558,1
9407,478,446,32,0,0,0,0,0,0,0,0,0,0.921,6,235,235,935,0.251,0,3,0,0,0,14.828,1.182,1.16,0,0,0,0,0,0,58.438,79.68,1
9408,130,130,0,0,0,0,0,0,0,0,0,0,0.977,1,0,0,14,0,0,2,0,0,0,10.892,0.747,0.968,0,0,0,0,0,0,7,2,1
9409,519,519,0,0,0,0,0,0,0,0,0,0,0.971,1,0,0,329,0,0,2,0,0,0,11.426,1.058,1.246,0,0,0,0,0,0,16.45,22.732,1
9410,878,378,500,0,0.018,0,0.032,0,16,0,16,0,0.667,3,18,2,741,0.003,0.148,1,12.344,3.191,0.054,22.709,1.534,2.034,17.602,4.718,6.3,0.811,0,0,19,13.687,0
9411,430,396,34,0,0,0,0,0,0,0,0,0,0.453,5,0,0,103,0,0,1,0,0,0,14.248,1.343,2.493,0,0,0,0,0,0,12.875,9.36,0
9412,447,409,38,0,0.177,0.178,0.158,0,79,73,6,0,0.557,5,80,1,73,0.014,0.078,2,8.737,0.954,1.033,14.245,1.699,1.523,18.621,3.07,2.14,0.866,-0.151,0,10.429,14.994,1
9413,287,186,101,0,0.021,0.032,0,0,6,6,0,0,0.965,5,40,34,469,0.072,3.468,4,0.943,0,0.302,30.917,1.618,3.031,-0.397,-0.212,0.638,-0.529,0.362,-0.413,87.4,153.303,1
9414,268,262,6,0,0.425,0.435,0,0,114,114,0,0,0.425,5,193,79,119,0.664,1.561,3,11.687,1.535,1.917,23.414,1.458,2.308,13.414,0,2.959,0,0,0,14.571,6.344,0
9415,202,202,0,0,0,0,0,0,0,0,0,0,0.896,1,0,0,106,0,0,1,0,0,0,7.141,1.674,2.038,0,0,0,0,0,0,17.667,15.173,1
9416,596,283,110,203,0.074,0.155,0,0,44,44,0,0,0.7,5,58,14,309,0.045,0.614,2,10.606,2.452,1.809,31.54,1.274,1.699,17.773,-0.694,-0.56,-0.172,-1.534,0,38.625,30.216,0
9417,333,333,0,0,0,0,0,0,0,0,0,0,0.763,5,0,0,176,0,0,0,0,0,0,22.68,2.268,1.697,0,0,0,0,0,0,29.333,25.591,1
9418,1310,446,298,566,0.293,0.269,0.584,0.159,384,120,174,90,0.908,5,582,198,488,0.406,1.384,5,73.037,1.624,2.317,54.963,1.483,1.346,2.179,-2.39,1.021,0.576,0.099,-0.042,44.364,67.558,1
9419,146,146,0,0,0,0,0,0,0,0,0,0,0.952,1,0,0,0,0,0,1,0,0,0,5.935,0.911,0.997,0,0,0,0,0,0,0,0,1
9420,785,306,479,0,0.018,0.02,0.017,0,14,6,8,0,0.692,5,160,146,867,0.168,9.442,7,4.475,0.713,2.29,25.582,1.534,1.906,-14.479,4.736,0.166,0,-2.953,0.035,61.929,98.777,1
9421,1597,674,923,0,0.07,0.142,0.016,0,111,96,15,0,0.512,1,231,120,1774,0.068,0.973,7,18.493,1.282,1.098,29.984,2.066,1.843,-17.4,8.624,1.066,0.728,1.397,-0.206,30.586,29.866,1
9422,343,320,23,0,0,0,0,0,0,0,0,0,0.991,1,0,0,112,0,0,2,0,0,0,14.537,1.235,1.208,0,0,0,0,0,0,18.667,12.931,1
9423,84,84,0,0,0.083,0.083,0,0,7,7,0,0,0.917,5,7,0,0,0,0,1,1.235,0.23,1.454,33.638,0.751,1.82,-3.478,-0.606,-0.348,-0.779,-0.166,0.619,0,0,0
9424,603,460,143,0,0,0,0,0,0,0,0,0,0.91,4,0,0,385,0,0,2,0,0,0,25.409,1.728,1.388,0,0,0,0,0,0,29.615,27.048,1
9425,207,207,0,0,0,0,0,0,0,0,0,0,1,5,0,0,210,0,0,2,0,0,0,14.837,1.101,1.404,0,0,0,0,0,0,30,42.688,1
9426,202,167,35,0,0.817,0.988,0,0,165,165,0,0,0.559,4,173,8,8,1,1.224,2,27.285,1.362,2.076,11.966,0.444,2.266,-5.621,2.541,-0.112,-0.12,-2.137,0.277,4,3,0
9427,891,186,705,0,0.055,0.263,0,0,49,49,0,0,0.712,5,171,122,484,0.252,4.583,6,10.59,1.477,1.971,28.459,2.028,3.075,-8.393,-8.084,0,0,1.814,0.259,69.143,59.999,1
